交易时间,商户名称,金额(元),类型,绝对金额(元),分类
2023-03-28 17:39:06,紫竹-鸡柳大人,-22.45,消费,22.45,餐饮
2023-03-28 19:26:01,紫竹-民族餐厅,-15.34,消费,15.34,餐饮
2023-03-28 17:59:50,紫竹-鸡柳大人,-11.22,消费,11.22,餐饮
2023-03-30 16:47:48,水吧-奶茶,-8.55,消费,8.55,饮品
2023-03-30 14:21:41,水吧-奶茶,-11.72,消费,11.72,饮品
2023-03-30 20:51:02,紫竹-民族餐厅,-19.36,消费,19.36,餐饮
2023-03-30 11:32:06,校医院,-29.09,消费,29.09,医疗
2023-03-30 09:44:33,校医院,-31.49,消费,31.49,医疗
2023-03-31 12:08:56,售电,-50.00,消费,50.00,生活服务
2023-04-01 08:44:12,玉兰食堂-早餐,-24.22,消费,24.22,餐饮
2023-04-01 09:51:59,网络缴费,50.00,充值,50.00,网络缴费
2023-04-01 21:26:58,浴室,-2.00,消费,2.00,浴室/开水
2023-04-01 07:06:43,玉兰食堂-早餐,-32.68,消费,32.68,餐饮
2023-04-01 20:51:53,紫竹-民族餐厅,-24.58,消费,24.58,餐饮
2023-04-02 12:15:48,玉兰食堂-麻辣烫,-6.31,消费,6.31,餐饮
2023-04-02 20:49:09,紫竹-民族餐厅,-21.41,消费,21.41,餐饮
2023-04-04 11:00:53,微信充值,200.00,充值,200.00,充值/转账
2023-04-04 15:46:50,水吧-拿铁,-11.04,消费,11.04,饮品
2023-04-04 21:23:27,开水,-2.00,消费,2.00,浴室/开水
2023-04-04 20:38:51,紫竹-民族餐厅,-9.75,消费,9.75,餐饮
2023-04-05 09:45:45,校医院,-58.39,消费,58.39,医疗
2023-04-05 22:00:21,开水,-2.00,消费,2.00,浴室/开水
2023-04-05 23:23:36,开水,-2.00,消费,2.00,浴室/开水
2023-04-05 14:07:30,玉兰食堂-烤盘饭,-7.31,消费,7.31,餐饮
2023-04-05 06:20:14,玉兰食堂-早餐,-22.53,消费,22.53,餐饮
2023-04-06 09:53:54,玉兰食堂-早餐,-32.36,消费,32.36,餐饮
2023-04-06 15:33:38,补卡,-20.00,消费,20.00,补卡
2023-04-06 12:13:52,售电,-100.00,消费,100.00,生活服务
2023-04-07 09:07:32,网络缴费,100.00,充值,100.00,网络缴费
2023-04-07 10:27:58,售电,-100.00,消费,100.00,生活服务
2023-04-07 12:14:21,昌平校区-食堂,-12.43,消费,12.43,餐饮
2023-04-07 14:03:00,玉兰食堂-烤盘饭,-13.94,消费,13.94,餐饮
2023-04-07 11:24:38,网络缴费,100.00,充值,100.00,网络缴费
2023-04-08 20:54:18,紫竹-饺子,-19.18,消费,19.18,餐饮
2023-04-08 08:29:39,微信充值,50.00,充值,50.00,充值/转账
2023-04-08 10:32:56,校医院,-52.72,消费,52.72,医疗
2023-04-10 22:14:17,开水,-2.00,消费,2.00,浴室/开水
2023-04-10 09:00:37,售电,-50.00,消费,50.00,生活服务
2023-04-10 11:38:48,售电,-50.00,消费,50.00,生活服务
2023-04-10 19:45:21,紫竹-鸡柳大人,-15.58,消费,15.58,餐饮
2023-04-10 21:11:50,浴室,-2.00,消费,2.00,浴室/开水
2023-04-11 11:46:20,玉兰食堂-烤盘饭,-19.39,消费,19.39,餐饮
2023-04-11 13:13:26,水吧-拿铁,-8.02,消费,8.02,饮品
2023-04-11 16:01:04,水吧-奶茶,-10.53,消费,10.53,饮品
2023-04-12 09:35:59,售电,-100.00,消费,100.00,生活服务
2023-04-12 10:22:26,微信充值,50.00,充值,50.00,充值/转账
2023-04-12 13:23:03,玉兰食堂-烤盘饭,-13.38,消费,13.38,餐饮
2023-04-12 12:33:41,玉兰食堂-麻辣烫,-22.00,消费,22.00,餐饮
2023-04-13 13:38:58,补卡,-20.00,消费,20.00,补卡
2023-04-13 09:16:22,校医院,-44.93,消费,44.93,医疗
2023-04-13 18:47:50,紫竹-鸡柳大人,-33.78,消费,33.78,餐饮
2023-04-14 14:34:51,水吧-拿铁,-17.26,消费,17.26,饮品
2023-04-14 16:46:30,水吧-奶茶,-17.81,消费,17.81,饮品
2023-04-14 17:36:54,水吧-奶茶,-14.19,消费,14.19,饮品
2023-04-14 11:01:34,昌平校区-食堂,-30.91,消费,30.91,餐饮
2023-04-15 12:52:28,玉兰食堂-麻辣烫,-29.14,消费,29.14,餐饮
2023-04-16 23:12:00,浴室,-2.00,消费,2.00,浴室/开水
2023-04-16 07:28:51,玉兰食堂-早餐,-9.71,消费,9.71,餐饮
2023-04-17 17:01:38,紫竹-饺子,-34.55,消费,34.55,餐饮
2023-04-17 11:03:27,售电,-20.00,消费,20.00,生活服务
2023-04-17 15:06:28,水吧-奶茶,-10.42,消费,10.42,饮品
2023-04-17 11:14:06,昌平校区-食堂,-24.54,消费,24.54,餐饮
2023-04-18 19:30:59,紫竹-鸡柳大人,-18.61,消费,18.61,餐饮
2023-04-18 20:10:20,紫竹-饺子,-19.66,消费,19.66,餐饮
2023-04-18 11:34:06,微信充值,100.00,充值,100.00,充值/转账
2023-04-19 20:31:06,紫竹-鸡柳大人,-22.27,消费,22.27,餐饮
2023-04-19 07:23:54,玉兰食堂-早餐,-25.43,消费,25.43,餐饮
2023-04-19 17:48:26,紫竹-民族餐厅,-23.74,消费,23.74,餐饮
2023-04-19 23:24:43,开水,-2.00,消费,2.00,浴室/开水
2023-04-20 22:59:29,开水,-2.00,消费,2.00,浴室/开水
2023-04-20 20:57:38,浴室,-2.00,消费,2.00,浴室/开水
2023-04-20 19:38:40,紫竹-饺子,-16.80,消费,16.80,餐饮
2023-04-20 14:52:54,水吧-拿铁,-12.46,消费,12.46,饮品
2023-04-20 11:34:41,微信充值,100.00,充值,100.00,充值/转账
2023-04-21 18:53:21,紫竹-民族餐厅,-12.61,消费,12.61,餐饮
2023-04-21 06:30:11,玉兰食堂-早餐,-14.88,消费,14.88,餐饮
2023-04-21 16:00:25,补卡,-20.00,消费,20.00,补卡
2023-04-21 06:12:01,玉兰食堂-早餐,-21.12,消费,21.12,餐饮
2023-04-21 18:22:26,紫竹-民族餐厅,-27.91,消费,27.91,餐饮
2023-04-22 13:57:00,昌平校区-食堂,-11.85,消费,11.85,餐饮
2023-04-22 15:54:32,水吧-拿铁,-15.44,消费,15.44,饮品
2023-04-22 11:00:39,玉兰食堂-麻辣烫,-25.31,消费,25.31,餐饮
2023-04-23 17:24:33,紫竹-鸡柳大人,-28.60,消费,28.60,餐饮
2023-04-23 12:53:58,网络缴费,200.00,充值,200.00,网络缴费
2023-04-23 14:02:10,玉兰食堂-烤盘饭,-10.10,消费,10.10,餐饮
2023-04-23 15:36:17,补卡,-20.00,消费,20.00,补卡
2023-04-24 13:18:21,补卡,-20.00,消费,20.00,补卡
2023-04-24 09:49:04,售电,-20.00,消费,20.00,生活服务
2023-04-24 13:33:26,补卡,-20.00,消费,20.00,补卡
2023-04-26 21:50:56,开水,-2.00,消费,2.00,浴室/开水
2023-04-26 19:05:56,紫竹-鸡柳大人,-6.39,消费,6.39,餐饮
2023-04-26 16:07:43,水吧-拿铁,-16.57,消费,16.57,饮品
2023-04-26 09:33:26,校医院,-56.63,消费,56.63,医疗
2023-04-26 17:48:14,紫竹-饺子,-8.38,消费,8.38,餐饮
2023-04-27 14:21:25,水吧-拿铁,-11.25,消费,11.25,饮品
2023-04-28 10:52:31,网络缴费,100.00,充值,100.00,网络缴费
2023-04-28 13:49:12,昌平校区-食堂,-21.08,消费,21.08,餐饮
2023-04-28 12:28:44,校医院,-20.45,消费,20.45,医疗
2023-04-28 15:21:47,水吧-拿铁,-8.41,消费,8.41,饮品
2023-04-29 09:59:36,微信充值,100.00,充值,100.00,充值/转账
2023-04-29 08:06:06,微信充值,50.00,充值,50.00,充值/转账
2023-04-29 20:31:03,浴室,-2.00,消费,2.00,浴室/开水
2023-04-30 12:08:52,玉兰食堂-麻辣烫,-7.07,消费,7.07,餐饮
2023-04-30 16:17:22,水吧-拿铁,-11.95,消费,11.95,饮品
2023-04-30 19:59:11,紫竹-民族餐厅,-24.34,消费,24.34,餐饮
2023-05-01 15:32:29,补卡,-20.00,消费,20.00,补卡
2023-05-01 13:14:30,玉兰食堂-麻辣烫,-12.32,消费,12.32,餐饮
2023-05-01 22:41:00,浴室,-2.00,消费,2.00,浴室/开水
2023-05-02 17:14:47,紫竹-民族餐厅,-9.24,消费,9.24,餐饮
2023-05-02 17:10:00,紫竹-民族餐厅,-10.67,消费,10.67,餐饮
2023-05-02 16:13:30,水吧-奶茶,-11.82,消费,11.82,饮品
2023-05-03 13:54:20,玉兰食堂-烤盘饭,-25.88,消费,25.88,餐饮
2023-05-04 11:32:53,校医院,-16.02,消费,16.02,医疗
2023-05-04 23:42:00,浴室,-2.00,消费,2.00,浴室/开水
2023-05-04 13:29:42,水吧-拿铁,-17.01,消费,17.01,饮品
2023-05-04 14:07:32,昌平校区-食堂,-31.85,消费,31.85,餐饮
2023-05-05 13:00:20,补卡,-20.00,消费,20.00,补卡
2023-05-05 18:39:51,紫竹-饺子,-24.23,消费,24.23,餐饮
2023-05-05 08:12:53,微信充值,50.00,充值,50.00,充值/转账
2023-05-05 20:56:49,浴室,-2.00,消费,2.00,浴室/开水
2023-05-06 18:52:59,紫竹-鸡柳大人,-22.34,消费,22.34,餐饮
2023-05-06 10:16:25,微信充值,100.00,充值,100.00,充值/转账
2023-05-06 20:24:26,紫竹-鸡柳大人,-12.78,消费,12.78,餐饮
2023-05-06 20:11:10,紫竹-鸡柳大人,-29.10,消费,29.10,餐饮
2023-05-07 19:42:40,紫竹-民族餐厅,-10.35,消费,10.35,餐饮
2023-05-07 18:10:13,紫竹-民族餐厅,-20.31,消费,20.31,餐饮
2023-05-07 14:04:30,水吧-拿铁,-9.47,消费,9.47,饮品
2023-05-07 11:42:05,售电,-100.00,消费,100.00,生活服务
2023-05-08 11:36:36,玉兰食堂-烤盘饭,-25.55,消费,25.55,餐饮
2023-05-08 06:15:59,玉兰食堂-早餐,-28.41,消费,28.41,餐饮
2023-05-08 11:46:25,网络缴费,200.00,充值,200.00,网络缴费
2023-05-08 10:58:45,网络缴费,100.00,充值,100.00,网络缴费
2023-05-09 13:13:10,玉兰食堂-麻辣烫,-28.04,消费,28.04,餐饮
2023-05-09 11:27:50,微信充值,100.00,充值,100.00,充值/转账
2023-05-09 22:47:45,开水,-2.00,消费,2.00,浴室/开水
2023-05-10 11:27:51,网络缴费,200.00,充值,200.00,网络缴费
2023-05-10 17:02:28,水吧-奶茶,-14.96,消费,14.96,饮品
2023-05-10 23:32:01,开水,-2.00,消费,2.00,浴室/开水
2023-05-10 22:34:53,开水,-2.00,消费,2.00,浴室/开水
2023-05-10 22:06:31,浴室,-2.00,消费,2.00,浴室/开水
2023-05-11 21:04:56,开水,-2.00,消费,2.00,浴室/开水
2023-05-11 20:22:30,紫竹-饺子,-18.88,消费,18.88,餐饮
2023-05-11 16:08:29,水吧-奶茶,-11.88,消费,11.88,饮品
2023-05-11 11:18:09,玉兰食堂-烤盘饭,-34.13,消费,34.13,餐饮
2023-05-12 12:50:52,网络缴费,100.00,充值,100.00,网络缴费
2023-05-12 12:13:57,玉兰食堂-烤盘饭,-9.85,消费,9.85,餐饮
2023-05-13 10:21:24,售电,-50.00,消费,50.00,生活服务
2023-05-13 20:33:02,紫竹-民族餐厅,-22.94,消费,22.94,餐饮
2023-05-13 15:46:09,水吧-拿铁,-14.90,消费,14.90,饮品
2023-05-13 08:41:31,玉兰食堂-早餐,-16.84,消费,16.84,餐饮
2023-05-14 10:33:57,售电,-50.00,消费,50.00,生活服务
2023-05-14 14:11:31,水吧-拿铁,-12.84,消费,12.84,饮品
2023-05-15 18:55:04,紫竹-鸡柳大人,-19.60,消费,19.60,餐饮
2023-05-15 11:07:49,网络缴费,50.00,充值,50.00,网络缴费
2023-05-15 19:14:30,紫竹-鸡柳大人,-20.27,消费,20.27,餐饮
2023-05-15 09:54:09,玉兰食堂-早餐,-16.69,消费,16.69,餐饮
2023-05-15 22:03:53,开水,-2.00,消费,2.00,浴室/开水
2023-05-15 18:55:38,紫竹-饺子,-22.64,消费,22.64,餐饮
2023-05-16 13:06:25,补卡,-20.00,消费,20.00,补卡
2023-05-16 15:39:18,水吧-奶茶,-13.09,消费,13.09,饮品
2023-05-16 19:03:16,紫竹-鸡柳大人,-23.24,消费,23.24,餐饮
2023-05-16 18:39:32,紫竹-饺子,-24.69,消费,24.69,餐饮
2023-05-17 14:30:00,补卡,-20.00,消费,20.00,补卡
2023-05-17 18:34:22,紫竹-民族餐厅,-26.82,消费,26.82,餐饮
2023-05-17 22:53:59,浴室,-2.00,消费,2.00,浴室/开水
2023-05-17 13:04:14,玉兰食堂-麻辣烫,-34.56,消费,34.56,餐饮
2023-05-18 14:32:13,水吧-奶茶,-9.39,消费,9.39,饮品
2023-05-18 14:06:20,补卡,-20.00,消费,20.00,补卡
2023-05-19 15:33:24,补卡,-20.00,消费,20.00,补卡
2023-05-19 18:25:00,紫竹-饺子,-10.44,消费,10.44,餐饮
2023-05-19 21:04:48,开水,-2.00,消费,2.00,浴室/开水
2023-05-19 09:10:14,玉兰食堂-早餐,-34.87,消费,34.87,餐饮
2023-05-20 13:41:04,水吧-拿铁,-11.24,消费,11.24,饮品
2023-05-20 10:45:44,微信充值,50.00,充值,50.00,充值/转账
2023-05-20 12:06:30,玉兰食堂-麻辣烫,-21.64,消费,21.64,餐饮
2023-05-21 15:05:53,补卡,-20.00,消费,20.00,补卡
2023-05-21 09:06:21,校医院,-14.03,消费,14.03,医疗
2023-05-22 13:07:40,玉兰食堂-麻辣烫,-31.07,消费,31.07,餐饮
2023-05-22 22:38:31,开水,-2.00,消费,2.00,浴室/开水
2023-05-22 18:08:00,紫竹-鸡柳大人,-12.26,消费,12.26,餐饮
2023-05-22 17:04:11,紫竹-民族餐厅,-33.78,消费,33.78,餐饮
2023-05-23 16:58:07,水吧-奶茶,-10.09,消费,10.09,饮品
2023-05-23 19:35:38,紫竹-鸡柳大人,-32.01,消费,32.01,餐饮
2023-05-23 12:39:26,玉兰食堂-烤盘饭,-23.59,消费,23.59,餐饮
2023-05-24 17:41:03,紫竹-鸡柳大人,-12.46,消费,12.46,餐饮
2023-05-24 06:46:50,玉兰食堂-早餐,-14.37,消费,14.37,餐饮
2023-05-24 11:30:02,微信充值,200.00,充值,200.00,充值/转账
2023-05-25 13:54:03,水吧-拿铁,-13.65,消费,13.65,饮品
2023-05-26 11:03:37,微信充值,100.00,充值,100.00,充值/转账
2023-05-26 12:09:01,校医院,-5.94,消费,5.94,医疗
2023-05-27 16:31:52,水吧-奶茶,-13.34,消费,13.34,饮品
2023-05-27 13:18:07,补卡,-20.00,消费,20.00,补卡
2023-05-27 15:34:55,水吧-奶茶,-13.10,消费,13.10,饮品
2023-05-27 16:31:15,水吧-拿铁,-15.65,消费,15.65,饮品
2023-05-28 22:15:19,浴室,-2.00,消费,2.00,浴室/开水
2023-05-28 06:56:43,玉兰食堂-早餐,-6.76,消费,6.76,餐饮
2023-05-29 22:39:28,浴室,-2.00,消费,2.00,浴室/开水
2023-05-29 16:23:14,水吧-奶茶,-9.60,消费,9.60,饮品
2023-05-29 09:06:07,玉兰食堂-早餐,-22.97,消费,22.97,餐饮
2023-05-29 13:19:40,昌平校区-食堂,-30.89,消费,30.89,餐饮
2023-05-30 23:30:01,开水,-2.00,消费,2.00,浴室/开水
2023-05-30 11:29:03,售电,-20.00,消费,20.00,生活服务
2023-05-31 23:00:20,开水,-2.00,消费,2.00,浴室/开水
2023-05-31 10:39:01,售电,-20.00,消费,20.00,生活服务
2023-06-01 14:01:23,水吧-拿铁,-8.87,消费,8.87,饮品
2023-06-02 08:32:02,微信充值,100.00,充值,100.00,充值/转账
2023-06-02 14:53:01,玉兰食堂-麻辣烫,-19.10,消费,19.10,餐饮
2023-06-02 17:43:57,紫竹-民族餐厅,-16.00,消费,16.00,餐饮
2023-06-03 11:51:26,昌平校区-食堂,-13.79,消费,13.79,餐饮
2023-06-03 10:37:45,校医院,-18.68,消费,18.68,医疗
2023-06-03 09:04:59,售电,-20.00,消费,20.00,生活服务
2023-06-03 13:38:36,补卡,-20.00,消费,20.00,补卡
2023-06-03 10:58:09,校医院,-61.48,消费,61.48,医疗
2023-06-04 13:57:42,补卡,-20.00,消费,20.00,补卡
2023-06-04 12:04:50,昌平校区-食堂,-28.27,消费,28.27,餐饮
2023-06-04 10:05:20,微信充值,100.00,充值,100.00,充值/转账
2023-06-04 18:20:16,紫竹-饺子,-20.28,消费,20.28,餐饮
2023-06-05 15:58:26,补卡,-20.00,消费,20.00,补卡
2023-06-05 21:10:10,浴室,-2.00,消费,2.00,浴室/开水
2023-06-06 23:23:42,浴室,-2.00,消费,2.00,浴室/开水
2023-06-07 21:17:56,开水,-2.00,消费,2.00,浴室/开水
2023-06-08 20:05:06,浴室,-2.00,消费,2.00,浴室/开水
2023-06-08 22:55:49,开水,-2.00,消费,2.00,浴室/开水
2023-06-08 09:39:27,校医院,-79.95,消费,79.95,医疗
2023-06-08 22:33:37,开水,-2.00,消费,2.00,浴室/开水
2023-06-08 17:08:42,紫竹-饺子,-26.17,消费,26.17,餐饮
2023-06-09 16:08:24,补卡,-20.00,消费,20.00,补卡
2023-06-09 13:16:32,玉兰食堂-烤盘饭,-17.10,消费,17.10,餐饮
2023-06-10 08:54:15,玉兰食堂-早餐,-10.59,消费,10.59,餐饮
2023-06-10 23:51:07,浴室,-2.00,消费,2.00,浴室/开水
2023-06-10 19:52:34,紫竹-饺子,-14.55,消费,14.55,餐饮
2023-06-10 15:23:23,水吧-拿铁,-8.11,消费,8.11,饮品
2023-06-10 08:34:32,玉兰食堂-早餐,-20.21,消费,20.21,餐饮
2023-06-10 13:03:22,补卡,-20.00,消费,20.00,补卡
2023-06-11 14:53:14,玉兰食堂-麻辣烫,-25.45,消费,25.45,餐饮
2023-06-11 13:39:57,玉兰食堂-麻辣烫,-6.66,消费,6.66,餐饮
2023-06-11 11:12:06,校医院,-50.28,消费,50.28,医疗
2023-06-11 19:34:32,紫竹-鸡柳大人,-14.43,消费,14.43,餐饮
2023-06-12 20:23:17,紫竹-鸡柳大人,-28.11,消费,28.11,餐饮
2023-06-12 12:44:41,玉兰食堂-麻辣烫,-8.00,消费,8.00,餐饮
2023-06-12 14:19:38,昌平校区-食堂,-34.61,消费,34.61,餐饮
2023-06-13 11:00:50,售电,-20.00,消费,20.00,生活服务
2023-06-14 09:57:46,玉兰食堂-早餐,-8.20,消费,8.20,餐饮
2023-06-14 12:12:36,售电,-20.00,消费,20.00,生活服务
2023-06-14 11:32:47,昌平校区-食堂,-15.24,消费,15.24,餐饮
2023-06-14 18:23:52,紫竹-饺子,-28.03,消费,28.03,餐饮
2023-06-14 19:35:29,紫竹-民族餐厅,-26.78,消费,26.78,餐饮
2023-06-15 19:30:54,紫竹-饺子,-8.00,消费,8.00,餐饮
2023-06-15 13:34:03,昌平校区-食堂,-19.96,消费,19.96,餐饮
2023-06-15 11:46:04,玉兰食堂-麻辣烫,-19.43,消费,19.43,餐饮
2023-06-15 19:23:54,紫竹-饺子,-34.78,消费,34.78,餐饮
2023-06-16 07:28:35,玉兰食堂-早餐,-24.28,消费,24.28,餐饮
2023-06-18 17:13:09,水吧-奶茶,-18.00,消费,18.00,饮品
2023-06-18 09:03:26,玉兰食堂-早餐,-18.53,消费,18.53,餐饮
2023-06-18 17:35:09,紫竹-民族餐厅,-34.34,消费,34.34,餐饮
2023-06-18 17:29:27,水吧-奶茶,-9.09,消费,9.09,饮品
2023-06-19 14:12:45,水吧-奶茶,-17.53,消费,17.53,饮品
2023-06-19 19:22:02,紫竹-民族餐厅,-11.61,消费,11.61,餐饮
2023-06-19 11:59:19,售电,-20.00,消费,20.00,生活服务
2023-06-20 10:34:34,网络缴费,200.00,充值,200.00,网络缴费
2023-06-20 19:31:26,紫竹-鸡柳大人,-31.97,消费,31.97,餐饮
2023-06-21 16:22:45,水吧-拿铁,-13.84,消费,13.84,饮品
2023-06-21 12:18:07,网络缴费,50.00,充值,50.00,网络缴费
2023-06-22 22:22:11,开水,-2.00,消费,2.00,浴室/开水
2023-06-22 19:53:14,紫竹-饺子,-12.78,消费,12.78,餐饮
2023-06-23 14:44:43,补卡,-20.00,消费,20.00,补卡
2023-06-23 14:43:31,水吧-奶茶,-16.10,消费,16.10,饮品
2023-06-23 12:54:23,网络缴费,50.00,充值,50.00,网络缴费
2023-06-23 23:07:40,开水,-2.00,消费,2.00,浴室/开水
2023-06-25 08:32:16,玉兰食堂-早餐,-15.02,消费,15.02,餐饮
2023-06-25 12:04:43,玉兰食堂-烤盘饭,-31.03,消费,31.03,餐饮
2023-06-25 15:55:29,水吧-拿铁,-17.62,消费,17.62,饮品
2023-06-25 20:08:12,紫竹-饺子,-6.71,消费,6.71,餐饮
2023-06-26 11:17:39,售电,-100.00,消费,100.00,生活服务
2023-06-26 12:37:09,校医院,-15.34,消费,15.34,医疗
2023-06-26 23:12:07,开水,-2.00,消费,2.00,浴室/开水
2023-06-26 17:56:49,水吧-奶茶,-13.75,消费,13.75,饮品
2023-06-27 14:13:53,水吧-奶茶,-16.31,消费,16.31,饮品
2023-06-27 19:09:31,紫竹-民族餐厅,-7.64,消费,7.64,餐饮
2023-06-28 14:19:12,昌平校区-食堂,-11.38,消费,11.38,餐饮
2023-06-28 12:08:02,玉兰食堂-麻辣烫,-12.29,消费,12.29,餐饮
2023-06-28 09:32:30,玉兰食堂-早餐,-16.40,消费,16.40,餐饮
2023-06-28 12:02:26,校医院,-57.77,消费,57.77,医疗
2023-06-28 14:37:56,玉兰食堂-麻辣烫,-31.60,消费,31.60,餐饮
2023-06-29 20:03:35,紫竹-饺子,-32.97,消费,32.97,餐饮
2023-06-29 11:54:10,昌平校区-食堂,-9.89,消费,9.89,餐饮
2023-06-30 14:10:14,玉兰食堂-烤盘饭,-6.63,消费,6.63,餐饮
2023-06-30 20:00:26,紫竹-鸡柳大人,-21.14,消费,21.14,餐饮
2023-06-30 21:13:53,开水,-2.00,消费,2.00,浴室/开水
2023-06-30 21:13:07,开水,-2.00,消费,2.00,浴室/开水
2023-07-01 14:02:44,补卡,-20.00,消费,20.00,补卡
2023-07-01 14:24:44,补卡,-20.00,消费,20.00,补卡
2023-07-01 21:45:27,开水,-2.00,消费,2.00,浴室/开水
2023-07-02 23:43:02,浴室,-2.00,消费,2.00,浴室/开水
2023-07-02 10:52:37,微信充值,100.00,充值,100.00,充值/转账
2023-07-02 15:03:07,水吧-拿铁,-12.93,消费,12.93,饮品
2023-07-03 14:51:37,玉兰食堂-烤盘饭,-30.35,消费,30.35,餐饮
2023-07-03 16:18:50,补卡,-20.00,消费,20.00,补卡
2023-07-03 10:00:15,网络缴费,50.00,充值,50.00,网络缴费
2023-07-03 13:33:53,补卡,-20.00,消费,20.00,补卡
2023-07-04 17:37:14,紫竹-民族餐厅,-7.07,消费,7.07,餐饮
2023-07-04 07:48:43,玉兰食堂-早餐,-16.85,消费,16.85,餐饮
2023-07-04 09:23:46,网络缴费,100.00,充值,100.00,网络缴费
2023-07-05 14:26:11,补卡,-20.00,消费,20.00,补卡
2023-07-06 20:48:05,紫竹-鸡柳大人,-32.93,消费,32.93,餐饮
2023-07-06 23:23:06,开水,-2.00,消费,2.00,浴室/开水
2023-07-06 07:29:51,玉兰食堂-早餐,-16.51,消费,16.51,餐饮
2023-07-07 22:13:21,开水,-2.00,消费,2.00,浴室/开水
2023-07-07 16:53:55,水吧-拿铁,-12.15,消费,12.15,饮品
2023-07-07 23:00:26,开水,-2.00,消费,2.00,浴室/开水
2023-07-08 09:27:45,微信充值,100.00,充值,100.00,充值/转账
2023-07-08 23:54:42,开水,-2.00,消费,2.00,浴室/开水
2023-07-08 21:13:22,开水,-2.00,消费,2.00,浴室/开水
2023-07-08 22:10:13,浴室,-2.00,消费,2.00,浴室/开水
2023-07-09 10:33:09,售电,-20.00,消费,20.00,生活服务
2023-07-09 13:20:11,玉兰食堂-麻辣烫,-32.61,消费,32.61,餐饮
2023-07-09 21:57:28,浴室,-2.00,消费,2.00,浴室/开水
2023-07-09 13:33:00,水吧-拿铁,-9.13,消费,9.13,饮品
2023-07-10 09:47:57,玉兰食堂-早餐,-14.97,消费,14.97,餐饮
2023-07-10 18:05:45,紫竹-饺子,-17.94,消费,17.94,餐饮
2023-07-10 17:02:18,紫竹-民族餐厅,-21.36,消费,21.36,餐饮
2023-07-11 13:51:24,玉兰食堂-烤盘饭,-7.98,消费,7.98,餐饮
2023-07-11 17:45:42,水吧-奶茶,-8.75,消费,8.75,饮品
2023-07-11 18:51:10,紫竹-民族餐厅,-19.85,消费,19.85,餐饮
2023-07-11 13:46:40,玉兰食堂-烤盘饭,-27.15,消费,27.15,餐饮
2023-07-11 09:12:04,售电,-20.00,消费,20.00,生活服务
2023-07-11 11:48:16,玉兰食堂-麻辣烫,-10.68,消费,10.68,餐饮
2023-07-12 11:20:05,玉兰食堂-烤盘饭,-12.17,消费,12.17,餐饮
2023-07-12 22:22:28,开水,-2.00,消费,2.00,浴室/开水
2023-07-12 20:32:53,紫竹-鸡柳大人,-28.62,消费,28.62,餐饮
2023-07-13 07:33:10,玉兰食堂-早餐,-22.38,消费,22.38,餐饮
2023-07-13 18:14:46,紫竹-饺子,-15.31,消费,15.31,餐饮
2023-07-13 13:20:04,昌平校区-食堂,-23.81,消费,23.81,餐饮
2023-07-13 11:23:54,售电,-20.00,消费,20.00,生活服务
2023-07-13 22:40:15,浴室,-2.00,消费,2.00,浴室/开水
2023-07-14 10:14:19,微信充值,100.00,充值,100.00,充值/转账
2023-07-14 12:34:17,玉兰食堂-烤盘饭,-24.32,消费,24.32,餐饮
2023-07-14 08:32:30,玉兰食堂-早餐,-6.19,消费,6.19,餐饮
2023-07-14 07:37:44,玉兰食堂-早餐,-13.53,消费,13.53,餐饮
2023-07-15 16:23:47,水吧-拿铁,-16.95,消费,16.95,饮品
2023-07-15 13:48:00,玉兰食堂-烤盘饭,-13.73,消费,13.73,餐饮
2023-07-15 20:48:18,紫竹-鸡柳大人,-19.63,消费,19.63,餐饮
2023-07-16 13:10:52,补卡,-20.00,消费,20.00,补卡
2023-07-16 22:19:16,开水,-2.00,消费,2.00,浴室/开水
2023-07-16 20:04:51,紫竹-鸡柳大人,-31.58,消费,31.58,餐饮
2023-07-16 15:34:43,水吧-奶茶,-8.31,消费,8.31,饮品
2023-07-17 10:42:25,校医院,-60.12,消费,60.12,医疗
2023-07-17 22:16:31,开水,-2.00,消费,2.00,浴室/开水
2023-07-17 19:44:04,紫竹-饺子,-26.22,消费,26.22,餐饮
2023-07-17 17:18:27,紫竹-饺子,-32.59,消费,32.59,餐饮
